partition,item,supply,date,uni,amount,unitPrice
懷寧,DG0000000638-Spersin ointment 10g,D0055-恆富,2019-12-13,支,44,78
懷寧,"DG0000001513-０。５　""I.I.MED""NO-GRAVID IUD",D0238-岱康,2019-12-13,支,10,385
新生,DG0000000114-CLEXANE 6000IU (ENOXAPARIN),D0006-大昌華嘉,2019-12-13,支,12,284
新生,DG0000000007-Metformin TAB 500MG,D0010-中化,2019-12-13,顆,1000,0.55
新生,DG0000000072-強力施美藥膏C.B. OINTMENT,D0010-中化,2019-12-13,條,200,9
新生,DG0000001507-PEACE TAB 鼻福錠,D0022-永信藥品,2019-12-13,錠,980,1.735
新生,"DG0000000686-Gestrin Capsule 2.5mg ""P.L.""(",D0075-培力,2019-12-13,顆,240,145
新生,DG0000000450-ROPICA INJ 10mg/mL(新生/,D0240-淳靖,2019-12-13,支,400,280
新生,DG0000000783-AUGMENTIN 1G,D0087-裕利,2019-12-13,顆,500,7.7
新生,DG0000001150-VISANNE 2mg 28's(盒),D0087-裕利,2019-12-13,顆,924,43
新生,DG0000001352-ZOSTAVAX 伏帶疹活性帶狀皰疹疫,D0087-裕利,2019-12-13,瓶,2,3400
新生,DG0000000359-[管]DORMICUM 5MG/ML(新/民/內),D0087-裕利,2019-12-13,支,100,19.4
新生,DG0000001029-[管]Stilnox 10mg(原廠),D0094-嘉鏵,2019-12-13,顆,200,2
新生,DG0000001504-[自費]DOSTINEX TAB 0.5MG,D0094-嘉鏵,2019-12-13,錠,16,121.25
新生,DG0000000020-BOKEY E.M CAP 100MG,D0022-永信藥品,2019-12-13,顆,1960,0.918
新生,DG0000000429-NALOXONE INJ.(新生/民權),D0083-華宇,2019-12-13,支,10,303
新生,DG0000000371-Marcaine inj. 0.5% 20mL (新生/,D0087-裕利,2019-12-13,瓶,720,194
新生,DG0000000417-Normal saline 500mL(NaCl 0.9%),D0204-人力(安星),2019-12-13,瓶,360,23.1
新生,DG0000001128-Procto-eze痔瘡乳膏,D0196-康令美,2019-12-13,條,20,462
小禾馨,DG0000000241-Fusidic acid cream 20mg,D0036-杏輝,2019-12-13,條,144,29.403
小禾馨,DG0000000123-Actein 66.7mg/gm 3GM,D0073-健喬信元,2019-12-13,包,2800,1.804
小禾馨,DG0000000826-*自費*M-M-R II(非常備),D0087-裕利,2019-12-13,瓶,20,280
小禾馨,DG0000000876-Immunped Syrup 益妙兒100ml,D0087-裕利,2019-12-13,罐,27,231.111
小禾馨,DG0000001168-QV 500g 重度修護精華乳霜,D0087-裕利,2019-12-13,瓶,11,872.727
小禾馨,"DG0000000338-VAQTA,A肝疫苗(MSD)(自費)(新/民",D0087-裕利,2019-12-13,瓶,10,420
小禾馨,DG0000000301-RotaRix羅特律(自費)(GSK),D0087-裕利,2019-12-13,支,125,1735
小禾馨,DG0000000340-RotaTeq輪達停(自費)(MSD),D0087-裕利,2019-12-13,支,120,1100
小禾馨,DG0000001039-Septon舒膚通膠液(民/小),D0094-嘉鏵,2019-12-13,瓶,10,112.2
小禾馨,DG0000000047-ZITHROMAX TAB 250MG,D0094-嘉鏵,2019-12-13,顆,360,20.833
小禾馨,DG0000000263-AMOXICILLIN 500MG Tab.,D0094-嘉鏵,2019-12-13,顆,1000,1.2
小禾馨,DG0000000389-FLIXOTIDE EVOHALER 50 MCG (兒),D0094-嘉鏵,2019-12-13,瓶,10,183
小禾馨,DG0000000302-Anti-phen syrup(兒),D0068-晟德,2019-12-13,瓶,300,15.95
小禾馨,DG0000000342-CETIRIZINE SOL(30ML)(兒),D0068-晟德,2019-12-13,瓶,300,17.6
小禾馨,DG0000001087-Exdila Liquid喘解液(兒),D0068-晟德,2019-12-13,瓶,100,17.6
小禾馨,DG0000000864-Rapid Diagnostic test(流感快篩,D0118-耀龍生技,2019-12-13,組,50,165
懷寧小禾馨,DG0000000305-CYPROMIN 0.4 mg/mlL(兒),D0068-晟德,2019-12-13,瓶,600,11
懷寧小禾馨,DG0000001080-Butamirate Liquid 60ml(民/小),D0068-晟德,2019-12-13,瓶,300,11
懷寧小禾馨,DG0000000890-腺病毒快篩,D0118-耀龍生技,2019-12-13,組,20,165
懷寧,DG0000000113-RHO(D)IMMUNE GLOBULIN(HUMAN),D0017-天行,2019-12-12,支,1,2528
懷寧,DG0000000024-COTAZYM CAP,D0022-永信藥品,2019-12-12,顆,1000,1.08
懷寧,DG0000000030-FLU-D CAP 150MG,D0022-永信藥品,2019-12-12,顆,100,54
懷寧,DG0000001164-VICTOZA INJ胰妥善注射液,D0060-美吾髮,2019-12-12,支,16,1415
懷寧,DG0000001163-NOVORAPID FLEXPEN諾和瑞 諾易筆,D0060-美吾髮,2019-12-12,CC,15,219
懷寧,DG0000001160-LEVEMIR FLEX PEN瑞和密爾諾易筆,D0060-美吾髮,2019-12-12,CC,15,396
懷寧,DG0000000190-(3劑)嘉喜4價子宮頸癌疫苗,D0087-裕利,2019-12-12,支,50,2100
懷寧,DG0000001186-Boostrix補施追疫苗,D0087-裕利,2019-12-12,支,160,550
懷寧,DG0000001103-Diovan 80mg 得安穩,D0087-裕利,2019-12-12,顆,420,4.8
懷寧,DG0000001244-160MG DIOVAN TAB,D0087-裕利,2019-12-12,錠,392,6.286
懷寧,DG0000001234-TRULICITY 1.5MG INJ,D0087-裕利,2019-12-12,ML,12,889.167
懷寧,DG0000001246-易安穩 Exforge 160/5MG TAB,D0094-嘉鏵,2019-12-12,錠,140,15
懷寧,DG0000000701-Vesicare tablets 5mg,D0094-嘉鏵,2019-12-12,顆,30,26
懷寧,DG0000001236-TRESIBA FlexTouch 300IU/3ML,D0094-嘉鏵,2019-12-12,IU,10,487
懷寧,DG0000001318-BD MICROFINE 32G 4mm 針頭,D0094-嘉鏵,2019-12-12,個,600,3.05
懷寧,DG0000001164-VICTOZA INJ胰妥善注射液,D0094-嘉鏵,2019-12-12,支,16,1510
懷寧,DG0000001163-NOVORAPID FLEXPEN諾和瑞 諾易筆,D0094-嘉鏵,2019-12-12,CC,15,232
懷寧,DG0000001160-LEVEMIR FLEX PEN瑞和密爾諾易筆,D0094-嘉鏵,2019-12-12,CC,15,416
新生,DG0000000070-HARINGER(SODIUM CHLORIDE)500ML,D0024-永豐,2019-12-12,包,600,27.5
新生,DG0000000028-ERGOMETRINE TAB 0.2MG,D0022-永信藥品,2019-12-10,顆,2000,1.1
新生,DG0000000251-PULIN INJ.(METOCLOPRAMIDE,D0022-永信藥品,2019-12-10,支,600,7.5
新生,DG0000000156-ANTIFUNGAL VAG. SUPP,D0022-永信藥品,2019-12-10,顆,208,6.154
小禾馨,DG0000000304-SUTUSSI(民/小),D0068-晟德,2019-12-10,瓶,400,16.5
小禾馨,DG0000000315-Soltan syrup 舒痰液(民/小),D0068-晟德,2019-12-10,瓶,200,16.5
小禾馨,DG0000000351-60ml*CETIRIZINE SOL(民/小),D0068-晟德,2019-12-10,瓶,200,30.8
小禾馨,DG0000001083-Sortuss cough liquid 60ml(兒),D0068-晟德,2019-12-10,瓶,100,16.5
小禾馨,DG0000001082-Muco Syrup120ml(兒),D0068-晟德,2019-12-10,瓶,60,18.7
小禾馨,DG0000000890-腺病毒快篩,D0118-耀龍生技,2019-12-10,組,20,165
小禾馨,DG0000001446-Cetipo E.R. F.C. 驅敏持續釋放,D0004-十全,2019-12-09,粒,2000,2.75
小禾馨,DG0000000308-HYDROCORTISONE 10g,D0036-杏輝,2019-12-09,條,144,14.701
小禾馨,DG0000000214-Allegra 60mg Tab.,D0094-嘉鏵,2019-12-09,顆,300,1.79
小禾馨,DG0000000367-AVAMYS NASAL SPRAY(兒),D0094-嘉鏵,2019-12-09,瓶,30,205
小禾馨,DG0000000365-ZITHROMAX SUSP (新生/民權),D0094-嘉鏵,2019-12-09,盒,30,221.867
小禾馨,DG0000000332-Fenoterol 2.5mg Tab.,D0022-永信藥品,2019-12-09,顆,2000,1.08
小禾馨,DG0000000171-Pilian 4mg Tab.,D0022-永信藥品,2019-12-09,顆,2000,0.36
小禾馨,DG0000000306-voren supp. 12.5mg(小禾馨/民權,D0022-永信藥品,2019-12-09,顆,200,1.4
小禾馨,DG0000000377-singulair 4mg(民權/小禾馨),D0087-裕利,2019-12-09,顆,1260,7.533
小禾馨,DG0000001383-[顆粒劑]Singulair 4mg,D0087-裕利,2019-12-09,包,420,7.533
小禾馨,DG0000000317-Bricanyl(兒),D0087-裕利,2019-12-09,支,200,10.4
小禾馨,DG0000001009-Xyzal 5mg 驅異樂,D0094-嘉鏵,2019-12-09,顆,1000,2.78
民權,DG0000000688-Esmya 5mg (盒裝),D0015-友華生技,2019-12-07,盒,25,3580
民權,DG0000000156-ANTIFUNGAL VAG. SUPP,D0022-永信藥品,2019-12-07,顆,416,6.154
民權,DG0000000031-服樂淨栓劑 Metronidazole 250mg,D0022-永信藥品,2019-12-07,顆,300,3.5
民權,DG0000000056-MYCOMB CREAM 美康乳膏  10Gm,D0036-杏輝,2019-12-07,條,144,19.597
民權,DG0000000053-COVINA F.C. TAB.(婦),D0073-健喬信元,2019-12-07,顆,560,3.071
民權,DG0000000719-LOMEXIN vag supp 200mg(民/新/,D0073-健喬信元,2019-12-07,顆,660,37.545
民權,DG0000001150-VISANNE 2mg 28's(盒),D0087-裕利,2019-12-07,盒,66,1204
民權,DG0000000278-NEXIUM  40MG Tab.,D0087-裕利,2019-12-07,顆,350,6.8
內湖,DG0000000103-[管]PROPOFOL 1% 10mg/mL(新/民/,D0076-崇興行,2019-12-07,支,250,70.004
新生,DG0000000028-ERGOMETRINE TAB 0.2MG,D0022-永信藥品,2019-12-06,顆,2500,1.1
新生,DG0000000070-HARINGER(SODIUM CHLORIDE)500ML,D0054-南光,2019-12-06,包,360,27.5
新生,DG0000001163-NOVORAPID FLEXPEN諾和瑞 諾易筆,D0094-嘉鏵,2019-12-06,支,15,232
新生,DG0000000773-FROIKA芙立康疤痕凝膠,D0199-汎宇藥業,2019-12-06,條,38,1105.263
新生,DG0000001009-Xyzal 5mg 驅異樂,D0087-裕利,2019-12-06,顆,600,2.81
新生,DG0000000626-eurogel plus gel優潔疤痕護理凝,D0113-優龍,2019-12-06,條,40,900
新生,DG0000000435-PROSTIN E2 Vag. Supp(新/民),D0005-久裕,2019-12-06,顆,40,339.9
新生,DG0000000070-HARINGER(SODIUM CHLORIDE)500ML,D0024-永豐,2019-12-06,包,300,27.5
新生,DG0000000408-NaCl 0.9% INJ. 20mL,D0052-信東,2019-12-06,支,720,5.5
新生,DG0000000409-Water for injection 20mL,D0052-信東,2019-12-06,支,720,5.5
新生,DG0000000160-D50W 20ml,D0052-信東,2019-12-06,支,2160,8.8
新生,DG0000000853-WellDerm唯鼎水凝膠 5入,D0074-唯鼎生醫,2019-12-06,盒,5,1430
新生,DG0000000071-(17-OHP)Progeston Depot 125mg,D0197-阿德比,2019-12-06,支,230,208.696
新生,DG0000000070-HARINGER(SODIUM CHLORIDE)500ML,D0054-南光,2019-12-06,包,30,27.5
懷寧小禾馨,DG0000000312-CETY 10mg Tab. (CETIRIZINE),D0022-永信藥品,2019-12-06,顆,1000,0.9
懷寧小禾馨,DG0000000355-PEACE SYRUP 鼻福(兒),D0022-永信藥品,2019-12-06,瓶,200,17
懷寧小禾馨,DG0000000351-60ml*CETIRIZINE SOL(民/小),D0068-晟德,2019-12-06,瓶,100,30.8
懷寧小禾馨,DG0000001083-Sortuss cough liquid 60ml(兒),D0068-晟德,2019-12-06,瓶,100,16.5
懷寧小禾馨,DG0000001088-ACTIN SOLUTION亞涕液,D0068-晟德,2019-12-06,瓶,200,17.6
懷寧小禾馨,DG0000001088-ACTIN SOLUTION亞涕液,D0068-晟德,2019-12-06,瓶,200,17.6
懷寧小禾馨,DG0000000340-RotaTeq輪達停(自費)(MSD),D0087-裕利,2019-12-06,支,100,1100
懷寧小禾馨,DG0000001038-拭皮爽 Esperson 2.5 MG/GM 5 GM,D0094-嘉鏵,2019-12-06,條,2,29
懷寧小禾馨,DG0000000383-Singulair 5Mg(小禾馨/民),D0094-嘉鏵,2019-12-06,顆,56,10.357
懷寧小禾馨,DG0000001438-MYDRIACYL 1%,D0094-嘉鏵,2019-12-06,瓶,20,68
懷寧小禾馨,DG0000000263-AMOXICILLIN 500MG Tab.,D0094-嘉鏵,2019-12-06,顆,1000,1.2
懷寧小禾馨,DG0000000374-BEROTEC N 100MCG/PUFF,D0094-嘉鏵,2019-12-06,瓶,2,150
懷寧小禾馨,DG0000000864-Rapid Diagnostic test(流感快篩,D0118-耀龍生技,2019-12-06,組,40,165
懷寧小禾馨,DG0000001252-Infloran益腹寧膠囊,D0208-榮懋興業,2019-12-06,顆,1000,16.5
民權,DG0000000355-PEACE SYRUP 鼻福(兒),D0022-永信藥品,2019-12-05,顆,300,17
民權,DG0000001362-喜婦福寧錠 Cimidona tablets,D0061-美時,2019-12-05,粒,1200,18.75
民權,DG0000000450-ROPICA INJ 10mg/mL(新生/,D0240-淳靖,2019-12-05,支,600,280
民權,DG0000000906-Flucort Cream 10g (皮)小/民,D0094-嘉鏵,2019-12-05,條,10,195
民權,DG0000000389-FLIXOTIDE EVOHALER 50 MCG (兒),D0094-嘉鏵,2019-12-05,瓶,15,183
民權,DG0000001453-10MG PROVERA TAB,D0094-嘉鏵,2019-12-05,錠,1000,2.74
民權,DG0000000214-Allegra 60mg Tab.,D0094-嘉鏵,2019-12-05,顆,1000,1.79
民權,DG0000001051-Harnalidge D 0.2mg,D0094-嘉鏵,2019-12-05,顆,140,5.5
民權,DG0000001217-Norvasc Tab 5MG,D0094-嘉鏵,2019-12-05,錠,280,4.071
民權,DG0000001160-LEVEMIR FLEX PEN瑞和密爾諾易筆,D0094-嘉鏵,2019-12-05,IU,50,416
民權,DG0000001163-NOVORAPID FLEXPEN諾和瑞 諾易筆,D0094-嘉鏵,2019-12-05,IU,50,232
民權,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-12-05,包,150,7
民權,DG0000000437-SODIUM PHOSPHATE MONOBASIC (民,D0094-嘉鏵,2019-12-05,瓶,36,42
民權,DG0000000175-(冷藏)@Gonal-F 450IU,D0087-裕利,2019-12-05,支,15,3600
民權,DG0000000108-(需冷藏)OVIDREL 250 mcg,D0087-裕利,2019-12-05,支,20,550
民權,DG0000000435-PROSTIN E2 Vag. Supp(新/民),D0005-久裕,2019-12-05,顆,80,339.9
民權,DG0000000269-PROVERA 5MG (MEDROXYPROGESTERO,D0005-久裕,2019-12-05,顆,5000,1.672
民權,DG0000000408-NaCl 0.9% INJ. 20mL,D0052-信東,2019-12-05,支,2880,5.5
民權,DG0000000160-D50W 20ml,D0052-信東,2019-12-05,支,3600,8.8
民權,DG0000000302-Anti-phen syrup(兒),D0068-晟德,2019-12-05,瓶,500,15.95
民權,DG0000000315-Soltan syrup 舒痰液(民/小),D0068-晟德,2019-12-05,瓶,200,16.5
民權,DG0000000305-CYPROMIN 0.4 mg/mlL(兒),D0068-晟德,2019-12-05,瓶,300,8.8
民權,DG0000000342-CETIRIZINE SOL(30ML)(兒),D0068-晟德,2019-12-05,瓶,200,17.6
民權,DG0000000127-AXOL TAB 30MG,D0022-永信藥品,2019-12-03,顆,2000,0.45
民權,DG0000000271-BISLAN 12mg Tab. (Bromhexine),D0022-永信藥品,2019-12-03,顆,1000,0.25
民權,DG0000000027-ECONAZOLE VAG. SUPP 150MG,D0022-永信藥品,2019-12-03,顆,90,10
民權,DG0000000332-Fenoterol 2.5mg Tab.,D0022-永信藥品,2019-12-03,顆,2000,1.08
民權,DG0000000312-CETY 10mg Tab. (CETIRIZINE),D0022-永信藥品,2019-12-03,顆,1000,0.9
民權,DG0000000103-[管]PROPOFOL 1% 10mg/mL(新/民/,D0076-崇興行,2019-12-03,支,250,70.004
民權,DG0000000110-DOSTINEX TAB 0.5MG,D0094-嘉鏵,2019-12-03,顆,16,121.25
民權,DG0000000716-DOXABEN 2MG(民),D0094-嘉鏵,2019-12-03,顆,200,1.8
民權,DG0000000269-PROVERA 5MG (MEDROXYPROGESTERO,D0094-嘉鏵,2019-12-03,顆,200,1.67
民權,DG0000000713-PROZAC 20MG百憂解(民),D0094-嘉鏵,2019-12-03,顆,140,2
民權,DG0000001310-BD Micro-Fine 32G 4mm 胰島素針,D0094-嘉鏵,2019-12-03,個,1000,3.05
民權,DG0000000370-[管]FENTANYL INJ. 2ML (新/民/,D0150-食藥署,2019-12-03,支,200,20
民權,DG0000001332-Duphalac杜化液 200ml,D0213-泰和碩,2019-12-03,瓶,144,120
士林小禾馨,DG0000001088-ACTIN SOLUTION亞涕液,D0068-晟德,2019-12-03,CC,100,0.3
懷寧,DG0000000072-強力施美藥膏C.B. OINTMENT,D0010-中化,2019-11-28,條,200,9
懷寧,DG0000000032-FROTIN 腸溶糖衣錠 250MG,D0022-永信藥品,2019-11-28,顆,2000,0.81
懷寧,DG0000000039-UROPRIN TAB 100MG,D0022-永信藥品,2019-11-28,顆,1000,1.25
懷寧,DG0000000035-Potarlon TAB 500MG,D0022-永信藥品,2019-11-28,顆,2000,0.585
懷寧,DG0000000207-ZALAIN  Vag Supp.,D0058-科懋,2019-11-28,顆,40,93
懷寧,DG0000000063-ESTRADE TAB 2MG,D0073-健喬信元,2019-11-28,顆,1000,3.52
懷寧,DG0000000214-Allegra 60mg Tab.,D0094-嘉鏵,2019-11-28,顆,600,1.79
懷寧,DG0000000050-MAGNESIUM OXIDE TAB 250MG,D0094-嘉鏵,2019-11-28,顆,6000,0.187
懷寧,DG0000001229-Jardiance DOU 12.5/850MG TAB,D0094-嘉鏵,2019-11-28,錠,120,15.417
懷寧,DG0000001052-Bosmin Solution 0.1% 500mL,D0094-嘉鏵,2019-11-28,瓶,2,1880
新生,DG0000000269-PROVERA 5MG (MEDROXYPROGESTERO,D0005-久裕,2019-11-28,顆,1500,1.672
新生,DG0000000638-Spersin ointment 10g,D0055-恆富,2019-11-28,條,55,78
新生,DG0000000017-Ferrum Tab 100mg,D0069-泰宗,2019-11-28,顆,2000,4.136
新生,DG0000001129-Procto-eze潔淨幕斯,D0196-康令美,2019-11-28,條,10,462
新生,DG0000000607-Mepiform美皮豐矽膠片,D0074-唯鼎生醫,2019-11-28,片,100,1408
新生,"DG0000001514-１。０　""I.I.MED""NO-GRAVID IUD",D0238-岱康,2019-11-28,支,5,385
新生,"DG0000001513-０。５　""I.I.MED""NO-GRAVID IUD",D0238-岱康,2019-11-28,支,5,385
新生,DG0000000022-CEPHANMYCIN CAP 500MG,D0022-永信藥品,2019-11-28,顆,10000,1.68
新生,DG0000000026-DOXYMYCIN E.C. CAP 100MG,D0022-永信藥品,2019-11-28,顆,1000,1.8
新生,DG0000000039-UROPRIN TAB 100MG,D0022-永信藥品,2019-11-28,顆,1000,1.25
新生,DG0000000093-Ziefmycin Cap 250mg,D0022-永信藥品,2019-11-28,顆,1000,1.63
新生,DG0000000363-NYSTATIN cap. (新生/民權),D0022-永信藥品,2019-11-28,顆,1000,2.6
新生,DG0000000016-PROMERAN F.C.TAB 5MG,D0025-生達,2019-11-28,顆,2000,0.47
新生,DG0000000126-STAZYME F.C. TAB,D0025-生達,2019-11-28,顆,1000,1.55
新生,DG0000000103-[管]PROPOFOL 1% 10mg/mL(新/民/,D0076-崇興行,2019-11-28,支,200,70
新生,DG0000000450-ROPICA INJ 10mg/mL(新生/,D0240-淳靖,2019-11-28,支,600,280
新生,DG0000000175-(冷藏)@Gonal-F 450IU,D0087-裕利,2019-11-28,支,3,3600
新生,DG0000000220-K.B.T. Tab.,D0094-嘉鏵,2019-11-28,顆,1000,1.65
新生,DG0000000092-PREMARIN VAGINAL CREAM  14GM,D0094-嘉鏵,2019-11-28,條,10,219
新生,DG0000001074-HAFORMAN INJECTION(新),D0054-南光,2019-11-28,包,30,28
新生,DG0000000369-GITOSE INJ. 5%(500ML),D0054-南光,2019-11-28,包,150,21
新生,DG0000000882-沖洗用Dis Water 500ml,D0054-南光,2019-11-28,瓶,30,27
新生,DG0000001270-止瀉 Hidrasec Granules 10mg (,D0087-裕利,2019-11-28,包,960,7.8
新生,DG0000000160-D50W 20ml,D0052-信東,2019-11-28,支,720,8.8
小禾馨,DG0000000303-IBUPROFEN依普芬口服懸浮液 (兒),D0068-晟德,2019-11-28,瓶,200,16.5
小禾馨,DG0000000304-SUTUSSI(民/小),D0068-晟德,2019-11-28,瓶,400,16.5
小禾馨,DG0000000315-Soltan syrup 舒痰液(民/小),D0068-晟德,2019-11-28,瓶,200,16.5
小禾馨,DG0000000342-CETIRIZINE SOL(30ML)(兒),D0068-晟德,2019-11-28,瓶,300,17.6
小禾馨,DG0000001083-Sortuss cough liquid 60ml(兒),D0068-晟德,2019-11-28,瓶,100,16.5
小禾馨,DG0000000351-60ml*CETIRIZINE SOL(民/小),D0068-晟德,2019-11-28,瓶,200,30.8
小禾馨,DG0000000864-Rapid Diagnostic test(流感快篩,D0118-耀龍生技,2019-11-28,組,60,165
小禾馨,DG0000001252-Infloran益腹寧膠囊,D0208-榮懋興業,2019-11-28,顆,1000,16.5
小禾馨,DG0000000277-CEFIXMYCIN 100mg CAP.,D0022-永信藥品,2019-11-28,顆,1000,4.435
小禾馨,DG0000000363-NYSTATIN cap. (新生/民權),D0022-永信藥品,2019-11-28,顆,1000,2.5
小禾馨,DG0000000123-Actein 66.7mg/gm 3GM,D0073-健喬信元,2019-11-28,包,2800,1.804
小禾馨,DG0000000893-ULEXIN susp 25mg/ML(小/民),D0073-健喬信元,2019-11-28,瓶,60,132
小禾馨,DG0000001000-QV intensive重度修護乳霜,D0087-裕利,2019-11-28,盒,60,155
小禾馨,DG0000000340-RotaTeq輪達停(自費)(MSD),D0087-裕利,2019-11-28,支,200,1100
小禾馨,DG0000000783-AUGMENTIN 1G,D0087-裕利,2019-11-28,顆,300,7.7
小禾馨,DG0000001042-DEX-CTM 2mg,D0094-嘉鏵,2019-11-28,顆,1000,0.2
小禾馨,DG0000000263-AMOXICILLIN 500MG Tab.,D0094-嘉鏵,2019-11-28,顆,1000,1.2
小禾馨,DG0000000267-Abcot Chewable Tab. 20mg,D0164-溫士頓,2019-11-28,顆,3000,0.9
小禾馨,DG0000000313-Bubdel Tab 80mg(兒),D0094-嘉鏵,2019-11-28,顆,1000,0.6
小禾馨,DG0000000296-Secorine syrup息咳寧 120ml,D0068-晟德,2019-11-28,瓶,420,24.2
小禾馨,DG0000001080-Butamirate Liquid 60ml(民/小),D0068-晟德,2019-11-28,瓶,200,16.5
民權,DG0000000701-Vesicare tablets 5mg,D0006-大昌華嘉,2019-11-28,顆,180,25.167
民權,DG0000000035-Potarlon TAB 500MG,D0022-永信藥品,2019-11-28,顆,40000,0.585
民權,DG0000000702-Ketoshine凱蕾2%洗髮精(皮),D0036-杏輝,2019-11-28,瓶,2,190
民權,"DG0000000262-XYLMOL SUPP.  ""SINPHAR""",D0036-杏輝,2019-11-28,顆,600,3.185
民權,DG0000000467-SEVOFLURANE(新生/民權),D0064-美達特,2019-11-28,CC,6,4200
民權,DG0000000411-GELOFUSINE(NaCl)(新/民),D0076-崇興行,2019-11-28,瓶,20,240
民權,DG0000001154-Liquid Paraffin耳滴劑10mL,D0085-瑞升,2019-11-28,瓶,30,26
民權,DG0000000317-Bricanyl(兒),D0087-裕利,2019-11-28,支,400,10.4
民權,DG0000000750-TIMOPTOL-XE 0.5% 2.5mL(皮),D0087-裕利,2019-11-28,瓶,60,115
民權,DG0000000671-VALTREX TAB 500MG(民/小/懷),D0087-裕利,2019-11-28,顆,210,55.714
民權,DG0000000216-(3劑)Cervarix保蓓子宮頸疫苗,D0087-裕利,2019-11-28,支,100,2000
民權,DG0000001186-Boostrix補施追疫苗,D0087-裕利,2019-11-28,支,160,550
民權,DG0000001168-QV 500g 重度修護精華乳霜,D0087-裕利,2019-11-28,瓶,23,834.783
民權,DG0000000907-*9價*(3劑)嘉喜子宮頸癌疫苗,D0087-裕利,2019-11-28,支,200,3700
民權,DG0000000202-Duphaston 10mg Tab.,D0087-裕利,2019-11-28,顆,2400,22
民權,DG0000001270-止瀉 Hidrasec Granules 10mg (,D0087-裕利,2019-11-28,包,480,7.8
民權,DG0000001034-Emadine0.05% 5mL(民.小),D0087-裕利,2019-11-28,瓶,10,56
民權,DG0000000479-Flur Di Fen Patch(新/民),D0094-嘉鏵,2019-11-28,片,200,5.5
民權,DG0000001193-Novamin Tab 5mg,D0094-嘉鏵,2019-11-28,錠,1000,1.65
民權,DG0000000718-OXBU extended-release tablets,D0094-嘉鏵,2019-11-28,顆,100,6.36
民權,DG0000001147-Genurso TAB. 100mg(民權),D0094-嘉鏵,2019-11-28,顆,100,1.9
民權,DG0000000257-NORMACOL PLUS GRANULES(民),D0094-嘉鏵,2019-11-28,包,150,7
民權,DG0000000264-SMECTA POWDER舒腹達,D0094-嘉鏵,2019-11-28,包,300,5.3
民權,DG0000000402-愛治喘吸藥輔助器,D0104-銓鼎,2019-11-28,罐,10,945
民權,DG0000000704-[管]FENTANYL INJ. 10ML(新/民/,D0150-食藥署,2019-11-28,支,300,90
民權,DG0000001334-GLUCOBOSE 50MG華伏醣錠,D0161-華興,2019-11-28,錠,1000,2
民權,DG0000000450-ROPICA INJ 10mg/mL(新生/,D0240-淳靖,2019-11-28,支,600,280
民權,DG0000000354-Fluticosone cream全佳膚乳膏,D0004-十全,2019-11-28,條,500,25.85
民權,DG0000000013-Clomid TAB 50mg,D0005-久裕,2019-11-28,顆,500,4.61
民權,DG0000000658-AMPOLIN 500mg INJ (民/新),D0024-永豐,2019-11-28,瓶,500,27.5
民權,DG0000000638-Spersin ointment 10g,D0055-恆富,2019-11-28,條,220,78
民權,DG0000000296-Secorine syrup息咳寧 120ml,D0068-晟德,2019-11-28,瓶,240,24.2
民權,DG0000000326-WEMPTY胃利空口服懸浮液(民/小),D0068-晟德,2019-11-28,瓶,100,19.8
民權,DG0000001129-Procto-eze潔淨幕斯,D0196-康令美,2019-11-28,條,20,462
民權小禾馨,DG0000000300-Prevenar13沛兒(自費) (新生/民,D0005-久裕,2019-11-28,支,200,2667.5
民權小禾馨,DG0000000301-RotaRix羅特律(自費)(GSK),D0087-裕利,2019-11-28,支,150,1680
民權小禾馨,DG0000000340-RotaTeq輪達停(自費)(MSD),D0087-裕利,2019-11-28,支,300,1100
民權小禾馨,DG0000001132-*自費*VARIVAX水痘疫苗(民權),D0087-裕利,2019-11-28,瓶,10,1800
懷寧小禾馨,DG0000000441-富鐵好滴劑30ml(新生/民權),D0069-泰宗,2019-11-28,瓶,10,495
懷寧小禾馨,DG0000000306-voren supp. 12.5mg(小禾馨/民權,D0022-永信藥品,2019-11-28,顆,200,1.4
懷寧小禾馨,DG0000000332-Fenoterol 2.5mg Tab.,D0022-永信藥品,2019-11-28,顆,2000,1.08
懷寧小禾馨,DG0000000033-KASCOAL TAB 50MG,D0022-永信藥品,2019-11-28,顆,1000,0.36
懷寧小禾馨,DG0000000127-AXOL TAB 30MG,D0022-永信藥品,2019-11-28,顆,1000,0.45
懷寧小禾馨,DG0000000638-Spersin ointment 10g,D0055-恆富,2019-11-28,條,44,78
懷寧小禾馨,DG0000000893-ULEXIN susp 25mg/ML(小/民),D0073-健喬信元,2019-11-28,瓶,50,132
懷寧小禾馨,DG0000000389-FLIXOTIDE EVOHALER 50 MCG (兒),D0094-嘉鏵,2019-11-28,瓶,1,183
懷寧小禾馨,DG0000001383-allegrs,D0094-嘉鏵,2019-11-28,包,84,10.357
懷寧小禾馨,DG0000000408-NaCl 0.9% INJ. 20mL,D0094-嘉鏵,2019-11-28,支,120,5.5
懷寧小禾馨,DG0000000214-Allegra 60mg Tab.,D0094-嘉鏵,2019-11-28,顆,200,1.79
懷寧小禾馨,DG0000000367-AVAMYS NASAL SPRAY(兒),D0094-嘉鏵,2019-11-28,瓶,4,205
